customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
411e55a7552f5194f492ee0c4d62c0f7,995facb032e4446a511762f5f842eb11,35650,pitangui,MG
4161d3785c2c4c6517a57143ecb0c466,71683fbf22478b08ea6f36050eb0994d,64006,teresina,PI
4169bb026675fc7051730e93783794e9,2cb6e1938aa20ae2f3416b4c3f9f7847,13084,campinas,SP
416d7934b96e1c5d46b332d32ee0e356,6a3edb309612a38197be6e1bcb0d3dea,36918,sao joao do manhuacu,MG
41e82f26c88a900c85541441e25faf06,f866d380a54c503be1744eab0f43070d,35661,para de minas,MG
421c30a5daa9f8c2529a73e1f9152a71,ccbbfaa6928d3c906af6f68e393dd463,09020,santo andre,SP
4227cf6df4208d3ff1ce0aaa14e265a9,da1e7179b9c5a1494d78528cbcf05aa0,89812,chapeco,SC
422c1063e6bb4e39e0f40de0c06450e7,609696fd8317f51ea66bedeb21d71966,02129,sao paulo,SP
4274d167515becbd8785581fe3f4c7a0,f421d42956f76b6a92f28cb57c4690c7,05379,sao paulo,SP
42bb50515411f1a0d51a700636416201,ad3e4daca8169bc9e980a84a593194d8,13350,elias fausto,SP
42e372fe412d18d9887af5d674b4c7ca,e0ac0b8147ab32f2556c94f8271f1016,04571,sao paulo,SP
430bbd24755cc4be5a426827ce2f7e4b,2b1033515a55b95923160535724bd8c3,12235,sao jose dos campos,SP
430cd3039a62d75b60289fae0c1ba8ad,614423b293d86daa567ee11742ee21b9,09070,santo andre,SP
433f70f1d652d249dd045f7922c5169c,3a43f306607630fc72fd89865479b14a,02993,sao paulo,SP
43420e2e2af1b2b21dbaaea745dced95,e07a8bc8e478560073ce5e5f14092970,07054,guarulhos,SP
4359218ab99c76acaab0ab7a42ecbde1,981665ad276011294ada8eddaaa56d8f,95800,venancio aires,RS
435bbbf7a1d328975b15ebb8eece0d8f,6c1dfdd76e89876fa9ea40e2dc2f7879,27515,resende,RJ
4362a6b470072e513cb7305a41985321,86d3782e8a110fa56891948af93ba096,35900,itabira,MG
438ad6d81467ace11850c8a96818ff42,3040ed5657c7fa41b07a6c83dcbeeac4,13175,sumare,SP
4399c824aab097f4974ab7fabf8064b2,f22c272b1abf07d355eee4c03f281b01,09831,sao bernardo do campo,SP
43d909b315d369ac4a854b268e5690f6,3b07dca04081afe75969b1c2aa2d9e95,07858,franco da rocha,SP
43dd5cdd60809c5f268d9d3b1e5b986d,da6ad3471341a3f6801cb11ea9a88b3c,05311,sao paulo,SP
4410b688abf3a740eb252990826a8947,7331d360e97a82b65299db5272c3538f,22785,rio de janeiro,RJ
4438ad15cf7315f2de20eebdb7b12840,79a0b307b44974216a780af39a34ff31,04661,sao paulo,SP
4479c24d672d4eb166c60188425da673,37d0b647301742b1b17d627e4c10aeae,02430,sao paulo,SP
4487ca94364334677a4a0d66975cb980,2f2ab1b5055acca714e38c613a4f2763,09020,santo andre,SP
44a1ff0b539aa8b17c16cc9c98294420,ec9d1e3858c98ea5532e280fd248dad6,40310,salvador,BA
44a6739d3099d74270c8cb111143acf3,b45808c7d05673483b8a0fa206141cf4,27537,resende,RJ
44c20ee7bb9efb350b8031c272a030a6,a0043bc864090e190eaa61754430b1c8,11930,pariquera-acu,SP
44cb55a7202fc9fccf83f653373bb000,ec9c7ebb2a345ccd42c46b94ecb4d319,35603,araujos,MG
44cca1fa7d1de86eb3543ac5bb900c30,f4a94b65d848d7d3d83b55d3627a8509,35700,sete lagoas,MG
44d195c70ddbb47f1a0a3efa789b76d4,d7b91fb85c24f413d7c4715d9464f3f2,05024,sao paulo,SP
44d362ea0df5a265f0c1849be71794d5,99510f036318ec8f526637f99ad6b276,88054,florianopolis,SC
44d9f3ae381deda0c279fae4135ab153,62bb8ccbd0b7a3c15b13a13f3c383b53,62730,caridade,CE
44e72442594c70bfe12611fb1684ff79,81ede855f58f99b76014d66d161e7a23,13085,campinas,SP
450a308ac9087c11e52bce959ef00335,cd0c3f3f239b29e891740c9cfad8e4a4,02362,sao paulo,SP
454cb2e166521abd12850178f0fbc238,d56e3978365296a8ccce72ba1abb59d9,24742,sao goncalo,RJ
4562a2d3bf681fef8f12d7c1c77a416d,a27fb7c59a5e6ecab45a6fbabafc5077,13419,piracicaba,SP
456dc10730fbdba34615447ea195d643,1974875b4a1d2e2ee6d586e3ba4d7602,05634,sao paulo,SP
45acf97b168ec16f75b8e504e62451a4,44ab13a607f108fd1ee019afda29064a,33200,vespasiano,MG
45b209938dccf191d33989996400173f,4945b2ddf9cdb29a36b21804a7e42ee8,04437,sao paulo,SP
45b4e602cae9db1a6d047d8dfcf8fe46,9f25bf3abc2308165affa650cd99d5a8,36260,alto rio doce,MG
45b8f5bfe9e0fab4b062dcebb91615ec,85c7dd1ba75e1725a4a9e92967f70a70,25075,duque de caxias,RJ
45cd1c128f672736618571f7b873ab73,cf0e82869515d486cdeb82cff3ae8ff4,06642,jandira,SP
45cdfac600e3e044e7d986b3639ac8f3,4a1827d2f38e2c00736326bfb9f68ee8,13563,sao carlos,SP
45d1da7decf573a4b607172ed4b1435e,1c02edc39fca262085eeee6c1e8dc88f,88740,armazem,SC
45de0b4bc6b0aaa0d55bde3d3c7a020c,39a2f936ce8890dc3112d7869c18200f,60125,fortaleza,CE
45ead47bd4ee6bb5b5108506c44a4a7a,12c4c68f9af94cf0051ae7068211aa98,40717,salvador,BA
45ef46c6471c0832d4447b678d9956de,6058b86719324567e926e0e836de1024,32672,betim,MG
45f9053fc8b24a6d5afa05b6d1b330ab,ee25395beccf60a948ec3591ec9ddacf,45580,ibirataia,BA
4622254cdb12f6f815e6a8461ae9ddea,a230a68d10c46793875d1513faccb781,75388,trindade,GO
4642a001f9aa9f1738d27a921d8703b7,c4c14d1734ff3c369881745dd0e96159,23555,rio de janeiro,RJ
467247d869b38526a64ed79e2b96211a,4e028cda495e1923851032da7ce43a4b,13835,conchal,SP
469884f267ad928b17fa5cc2751ef2c9,0a71d02381f87d1650e2267069ac9682,28930,arraial do cabo,RJ
46ae9e1a0e2b936715ed2634a524f8ab,ee5404be56619d4488a3212b84bb66d0,05885,sao paulo,SP
46fa17a2a17cd859ec50529ea1884a13,0e3592fbb991c40835c05cc0075b18c5,29210,guarapari,ES
47046a7bf901f66a12fa296a5982f5ad,b4be8ffe5a39196f0098f30316f7d7a1,28390,porciuncula,RJ
47316fa242f0c65bec67203b226fc4a7,4368b6d00daadcf1c3830ceee322ef4f,05447,sao paulo,SP
473510bdc67d814c1feda19dc137023e,8c3ff6ad9360189ef57d625d044d7c19,08500,ferraz de vasconcelos,SP
473c155bbf0e0ae803bd419e8b1e24eb,2db396fe726c663b1c77300ff38aeb69,37136,alfenas,MG
4794e0e0c79bce9810e1f1203c2ca5bd,35ce6fd04c838f77d9c7ad7031b18168,38742,patrocinio,MG
479ec951e193807e2d8b3665b9c35502,462a44d8fab1c2e33de384b330eb50d1,01311,sao paulo,SP
47aed935aadfd0216c914feef077b799,a0395992019b401544b972905cff02fb,04582,sao paulo,SP
47b892943e7e44aab7a4973342b66d30,ecebbe0d87df8e20256cdd3f4196fbea,24350,niteroi,RJ
47c285be8b7e2871b65807d42e6827df,383407c450c91e52729da99c73cbe7c4,06767,taboao da serra,SP
47c42b50ab59928b531c450e672ce223,963b5a699e9bba3b80c664365386e69d,05835,sao paulo,SP
47c5ae6e22cc53ffa6fbf89e156de3c7,be67532fc39882705fb872774520f301,05641,sao paulo,SP
47fb59334a16872aab42fd62cf1665fa,1c553721323d2cf153d114724b92118e,07855,franco da rocha,SP
4805d62fe2ec69e4290d0ebc213f34d5,f8d8ebd46a0dc18752873a5bc0451340,88330,balneario camboriu,SC
48094f58f03bec9519bd0e004ce460df,6e11aa7fefec6405ba35e05a8c0f9b0e,66073,belem,PA
481ba8e132fb318b84d5fba3bc98021b,bf7945d49b50c76e3287e75b37e6cb34,85400,guaraniacu,PR
4828dec276b8e9249578cab092211e13,f6bfa60df0ab91a27f5b5ee37022653b,87302,campo mourao,PR
4832d444151b8c5bc742398ef2976be1,f7797ff55ecdb89dff80ad0ffb2471c1,13212,jundiai,SP
4838d27fe53346a026298cb930544e69,d0b0c7ab61ab438c36b0c9249186f230,06437,barueri,SP
488119c700bb3cf6723a3216356f2e0c,ab6a9070b1a32a6ded0bf6410399ab55,89035,blumenau,SC
489c961db4ea27ab3d9cfa6d9a0f0995,d1139712d0e30659a2564b005eb45e13,03476,sao paulo,SP
48a43e5bd9323c89b8aa768871746ebe,2eb487827f6a81edd6266b9db2413abc,36060,juiz de fora,MG
48a8f1d33cdba145864fe26e90836426,1fe283522bf857540bebf8fe31a88625,11630,ilhabela,SP
48b660b079942ad4f15f884ef1a16871,68086630405120fd049f0d41aaee9a68,13054,campinas,SP
493bfba5a986ce7c846f7c2b5a308ed4,fc3ae503d8cbc4c02a2d8e467b7bbfe5,13064,campinas,SP
494b947692488027345ce3669e0b8432,4252b339d70bdd1a6153f88c00a61536,39401,montes claros,MG
498e133a13395236012aed36ccde9a42,bf448042b40749d8b95fe00c08a9b5cb,30190,belo horizonte,MG
49b0b78f8fd6fc95605c46e685c4b611,d77caf275e9f22055520d5a58bf0691f,09350,maua,SP
49d785f527d4a06134c806ebdf629350,a6703b42b2c051e2630cf64393da7c2b,12903,braganca paulista,SP
49db40a65d22c7454da2face2fea96af,227d3cf62eb665fa50126f71175cc50c,12246,sao jose dos campos,SP
49e3545f69f394b6e1ce143157a73642,033487b7bd35e93687ae4641213e810b,09721,sao bernardo do campo,SP
49fbaec7f8c365d12595c7b6cb6db285,0a1cc18f6cc79796094e6ebae4ff4f62,39670,itamarandiba,MG
4a06381959b6670756de02e07b83815f,b92a2e5e8a6eabcc80882c7d68b2c70b,06730,vargem grande paulista,SP
4a223eaeee96be7f334e992863178d50,a8060584a077038962852f3184a4571e,35160,ipatinga,MG
4a302c694c98bc59cab354b78647fe32,b9a2ae6cbfe3aeebde981406325a47ff,85501,pato branco,PR
4a5212db74866a8ba968afa84723c2e7,6dff7831f68f155b476cbbc2123125c8,05002,sao paulo,SP
4a6f381eb19bad5d9975d63edf753920,e49827ca094e064961a832e570dd1f04,60040,fortaleza,CE
4a8ac693cb85efcc040094268f49d42e,d85966eac1f41d6f529fd66e0d3a9175,04782,sao paulo,SP
4a90fdde2427bd29fa32a6433fe2153c,9e15de58a04f946197c0c92d92e9a291,03907,sao paulo,SP
4ab07666a1b8ff428bda51600a94f753,d8cef4d551f57b2f2657619815495c56,05709,sao paulo,SP
4abaaf9e868ffb8524297684c31430e2,e50994818dfd38cfd8d56e891dcb12bd,20541,rio de janeiro,RJ
4adddc79dab2cd4d1dadc18dd4c1c14c,ae076dc36683ea9d2cf5d57f16edfb3c,03474,sao paulo,SP
4af27ef16391994086f52893df7af6ce,b12c350998c29ae72cc90801c4ecbbf7,02987,sao paulo,SP
4b0a0df498777c35ebaed6d77ea7b4fa,ac82aabf73f4bc2058da7411e052e424,31035,belo horizonte,MG
4b0dbdea9ec36d6a05622ae783368715,9475b70c3d9add279a65672fca348944,04536,sao paulo,SP
4b7b16138f3303e0be624ac7e03c9f5b,61a340a033636c3880ff2214acec60a5,08270,sao paulo,SP
4b7decb9b58e2569548b8b4c8e20e8d7,ff22e30958c13ffe219db7d711e8f564,02989,sao paulo,SP
4b9966a134d8d1dc47d327095a63ece9,f588b3e8c3a92284c02a5f3b0728d987,05175,sao paulo,SP
4ba9c05e899062d31966848590dcb9c2,dcd14a3f297d7d1caf4f6bbbfb12b2a4,08320,sao paulo,SP
4bb880cac21c7a9e1371ab1ebd601706,3f4f614c632af7fc7508462a7cb55ac2,05007,sao paulo,SP
4bbdd92fc1be04b9a0bb33f02d20a85e,d6bb892fd2920399b89ddd97e887611e,53020,olinda,PE
4bbeac9d9a22f0628ba712b90862df28,a37da5802a5aa6f38ec64302cad8ca08,30421,belo horizonte,MG
4beadf262af38001f057649e9438d9ac,b298610969062f1695744f347006695d,14706,bebedouro,SP
4c06b42fbf7b97ab10779cda5549cd1c,07d190f123147d9e89d4b922543d7948,65075,sao luis,MA
4c1b6904113f2fe66abb338150c60697,bf1b0f46fcc225bb6d6d512f9727d564,21011,rio de janeiro,RJ
4c2c2a4401219b69cecc92106c149bd4,d3b7b3c1e6a1e88e1d8f2d0131acf460,64046,teresina,PI
4c2ec60c29d10c34bd49cb88aa85cfc4,af5454198a97379394cacf676e1e96cb,11900,registro,SP
4c44865a36098a8b24dba15c90f01511,72a3b40a80ebd5abd2ff5618d2f402c3,26261,nova iguacu,RJ
4c465e92dcaace866872273fdc272ef9,cbe39b189b0d1e44c6d94637b8953ec8,13660,porto ferreira,SP
4c4d8815ab4bfb632fb88e90cb0a7b1a,62effaadc3a775a997b7753eafe04998,18480,itaporanga,SP
4c641eb5ac1a5a0becc4610f1084125d,44482ad67ba7af317fd50e27e5f0f009,04016,sao paulo,SP
4c734d9ccc49f0068cb5c75b3e88739d,c9a1e1fe64fd08a3c9e57b002518a9a5,01243,sao paulo,SP
4c74fbc614fe8ccf3b706129837a9471,e123fe2abd55f12e7a6995c4c9a1eae0,20031,rio de janeiro,RJ
4c77c973538d06c6c1fd404abaf885f8,47006bd2543d13293d14a46fc7fdff50,85040,guarapuava,PR
4c7ef01bf8ed05e43a5e9e44bb08358e,5986b5f70bf08b414d16a93ac5b1d76c,13611,leme,SP
4c80c9c4f15db841f85d24b515c68ba2,7f6611fcb714cdefe7b41d8d7ff793d6,28085,campos dos goytacazes,RJ
4c9004b01af30ce7bfbd35333b5da18d,cb694820e4e7256f6a48267abbb50882,35680,itauna,MG
4caac2b083c3e53c597c4362c61f2598,f4714ce5ac2fe6ebca5ba8f8a4756b00,41620,salvador,BA
4cc6b852b4d5583946b78337536629b1,8e2d6836695a923ba8f55709440ff86e,13190,monte mor,SP
4ce8450cc7cf2ef40cfaf535fbacb397,714ec4431503ff770bfb58c310648585,88354,brusque,SC
4ceb21edf64c0b960eafca68dab32de0,9b1d34d16dab9716505efa1e87a48e5d,04210,sao paulo,SP
4d0a03b3ef7107f0b0e15a2bb5872cdf,a8baa4a063ca9dd104ecd654e717ab1f,13087,campinas,SP
4d54bd3326ad77cbe4e1bd929a209106,080fe35c7d6d30f7b519fce853438380,83065,sao jose dos pinhais,PR
4d602b320d7f2e55bb16a5d821004f65,8c3af42b5036ee6a2c8e4b3390392e18,28970,araruama,RJ
4d6c419b936a841d738247d0800f430d,5e652c34270c948f1d1b98b66481811a,04321,sao paulo,SP
4d7fc7b184089eadde3dd0133adcda45,02c661a1832c392b81d7ba1ebddf8796,26556,mesquita,RJ
4da2611319c642ea716073cf37ad1427,a9e070f61d35aa13e420c8597b5ccb3d,31720,belo horizonte,MG
4db17e1523f559bb079fece8257b5c2a,cfe336d6f2167891f034810c31fc651d,08110,sao paulo,SP
4dc3f238a63a17c82d8fd6f60273f445,3c5fec19ed02a69c8370f5d7b7c44d7f,03962,sao paulo,SP
4dfe57404141dbca39b1eae2ec077e78,930ff10207a0155e4d569dc1b66714c2,72862,novo gama,GO
4e0124b873e33a0564660f4a619d9b52,77a8ce6fb4b79981e856027ff4537ad6,09661,sao bernardo do campo,SP
4e0afc4b91c3984459d61f3e4adfc334,7f893abbd272bd2162f1f21fec07476c,86020,londrina,PR
4e2c2516338a95c5199f59106b5c79c3,e9ec2f184c59b9d4681069ade725ecd7,24210,niteroi,RJ
4e38e9f25b539d9529b38fef4e62b3d4,af9cbc9f65b6e6d3b1f45eb5d748416f,40050,salvador,BA
4e3a88c13c2cbbeef7ed8a4876ca3289,b1f0955aaa02269233cd369bc5241ec0,05706,sao paulo,SP
4e451ebf8a3ac5aa527361733f7015ad,e4c2432a8a9263a10cb7175ee5098529,49025,aracaju,SE
4e772a2d0ce96d497b60339ebad2c25c,cfc2d6055a8f5c00f08f9575e9327776,26980,avelar,RJ
4e83b4767a9e236160d15120d8972b5f,9c090ae4f7d8fbc668bb7296296d6b78,14784,barretos,SP
4ea8dcc1472a40a7ed05115927623357,0ed2d69974cbfc46cbc72d3a5fea043e,02451,sao paulo,SP
4ec3c1ee5c1f2f468a23a948dfd03f79,96a285c966eb31d58a6afcc38d7e2f83,83255,pontal do parana,PR
4eeb9ef829326203bedf160634900db8,c577360d17a96c95a6834efc1881fe02,22610,rio de janeiro,RJ
4f606249b66141d3a22b6ed603fb3771,b61ca21a9f10b3373c257ff5a1a1ef65,13272,valinhos,SP
4f701e1240fefffa5f2b81643aff7dc3,2b74004bfe2f72d5970c27de1f36dca5,14098,ribeirao preto,SP
4f861bc4afec13eba9ce1304a269e231,605c73bf98e4b9b4895b38b73c9a1415,90220,porto alegre,RS
4f92b798813c32fae91a4e3b999d398e,db192d2bec4ae9221d36b4145e15eb4b,36051,juiz de fora,MG
4fb53ef162c5f695374c349151f164e9,d0a5afcce9009ef67b3b0e3089d682fd,96415,bage,RS
4fc64c2ce4ee430857b759ef0242873a,3b460ededc4c23cb9eae28c706b3a310,79500,paranaiba,MS
500956a8876104d4536bc52cbdce511c,b98fb974a40fdf2434aa8e8b3c4369c9,40484,salvador,BA
5015b446c93382510a9e662ef293c54e,8a0b86964fbc397870ec771b25a42243,13660,porto ferreira,SP
5019c820100e38e2e46aa80ed4916fea,9d38fda947a47912232fb3ebe5ab04c4,13060,campinas,SP
502e8addaeba926b9c154da9f3bbbecf,38e482d7770a43f5929378c4dec76d5e,59151,parnamirim,RN
504b88cffa09fa0ce24ec30a55577e51,726dd67429ecc11aa6256a9d8d41ae97,89225,joinville,SC
50540fa104b2cb99c95d9e5d53efb109,5af79d89508d36628b0796f94afa3fa9,03429,sao paulo,SP
5067d126bcdf8822347ae96bd0cf8a97,b7b162291adff744d6f3c6450557ffee,88430,petrolandia,SC
5069b5cfb3f053ce9962cf6ea0c9896f,f00d7bdaef5bd43dfa841d532c2b23a8,29148,cariacica,ES
507928d99b23819eb6e79e0772dbbadf,c3d2e6a31d293b7c5ab0ad354a87619e,42700,lauro de freitas,BA
5086c2f81ce45b22fe989c0e741ed600,f5b34e3a92b01f98639900fb430f647f,13482,limeira,SP
509b47b411bde663f6275c5fa083121f,a4cecd7c493ae3d99e588a79160e3b04,78285,sao jose dos quatro marcos,MT
50d9df43bba18bb39591db6e0002a916,a06f383add4d40457f1909b67ce6b7fb,13347,indaiatuba,SP
5107f877a1a7e7c4c40a33b6b68fbd93,5a866c21abc835d2a0abcf9ed63b78e9,27946,macae,RJ
51438ab3adcedb8f8c5b9e860f6d57f6,bd4174fe2e76f6818b913f6dac96b49a,04235,sao paulo,SP
514a9247d9012eb7ca73e4ecd5872bac,140f015ecccb4820c7bddd18772bdfd1,88034,florianopolis,SC
516034d1679bb8a6ea490edb5343c0e4,acb316fa76570bd5ebc4bcd0a24ac497,30431,belo horizonte,MG
5167b413ed29851e90f2f7546b3b8328,6ee3f2d74c565301e2c1a54f1debcd40,28660,bom jardim,RJ
5176f5c4d07111ebc72ac16365971ae1,d07df41d8d75e3d65124efb445ba7eb6,05363,sao paulo,SP
517fd134276aa9d129443e66a4ec12c5,de9d828cd09c8f103622fe8f2d444a19,88820,icara,SC
518d97172e34c1aa7f4fcbee678c8b5c,ca3147c3ebf13d7f6bb1be5c1cfcdd75,85506,pato branco,PR
51900b4fbafcdd8f9fee317cfb9e657c,59be219f0cac1d0838d8d00c1ac34fde,07835,franco da rocha,SP
519d4e9648eb8099708003c04939862c,5f883c0ff16ff2e3a775bee3e0fe0712,13218,jundiai,SP
519eb7f61d2cdd15efdd96e826aa0ea3,aa3ddedc309516cd95ae6be232125a6c,06663,itapevi,SP
51b4fb94719b87aea1f164b9640212da,12baee67e5d699cca14a138486cb7e1c,74823,goiania,GO
51b96673c2c4c07c3290326bcc6d2fb7,821ddcb05dd510761712b157eff83c1c,88385,penha,SC
51c5f0c1e195fc85859adee1046fa34e,e187b9671c855c63c1400ecb2cbe5191,37660,paraisopolis,MG
51ca168d7521026309599e5567efe070,4f6a7001c460eceedd0c2fc8b792bdd1,66610,belem,PA
51cac74ce6915363d1ea1c919362864b,46ed8030155b00e9e89eb1cac2ac2272,68540,conceicao do araguaia,PA
51d16c21b35029b39397b510e5021487,88083cd11e9ebe3f90c955770cf2bf76,96570,cacapava do sul,RS
51d9009f107df3256dcb608b5cb40a7c,0922f37485310929b1b94e8f0c984ca5,86037,londrina,PR
51f1ef966d93ed18b593af1a76438594,4bc108637733325cca15daabde296982,96508,cachoeira do sul,RS
520552b6d92c9877460cf4d6d15a5cfb,7445aa84723ec33360ff1817dc12651c,89150,presidente getulio,SC
5210104bc6715b18253dec68af7376c7,de968499b0c7771d1cf2c084e8398b6f,09910,diadema,SP
5217eade2003b9612ac2aedf5fa1369e,939282f1798e88ce7d96c7823df732e7,33200,vespasiano,MG
5218278c410b89a0132e8f53d5cd5297,b40ad1394b91ed65166749e0defb0c71,33125,santa luzia,MG
52239878c74211b0fd1a56a264763761,faf869bf565016fb42f3386fc7882aea,01453,sao paulo,SP
5255888d021de3e7ad01cbc8e47b256c,03b67e2663060cffc84005d6775fda6a,80250,curitiba,PR
528aaeab73d4582f7b8ee6c179db8fdd,d3be03e43c323663eed97506de2f80e4,22753,rio de janeiro,RJ
529906e040afd74948661743fb67bed6,b6a5f5695bf26e8f503a23a27e33684e,38182,araxa,MG
52bd992e7e198bdcdd18854c7c2c1667,78c5f76b60a3a2588635aadc70e34df7,38442,araguari,MG
52c7b6cbdef65469b3e42ada5bda15bd,f6a0ba639e185c1b11c1712fad9879c2,01231,sao paulo,SP
530f348c82e444464998a543250a2a3e,10c9d49e1995f6d2d2ade8e4793086f9,38600,paracatu,MG
533a802ab85028e2ac3771bab3920e8c,07826999f928c777522ebd9ed5879077,22780,rio de janeiro,RJ
534ae76adc5da4b4f9c7b505a756d59d,678939d60a25a0085362fea2de179f2a,71574,brasilia,DF
535a1ea70ace4f44f74c6e88c26d2008,3511aa3ff5fb9645041bf1875415142d,03523,sao paulo,SP
5366b0fd8d98481e724d2c25b0f6be0a,53c26d4cc00e6fe479057e894b7c1805,07030,guarulhos,SP
537f48efc6a44c3400bb053ce4101847,75a637bcb966339d1dc029f489bba054,22010,rio de janeiro,RJ
538ef759aab2dc4b84994589b92e3ef5,4b4d80d39b3e76e3cf819e0189cea3e4,26530,nilopolis,RJ
53c00128b4cdd554611efd233859dd88,a91ca5a84835eabaf3fc6846aa792e1b,22630,rio de janeiro,RJ
5403307de6fa27256a706e5fc1624531,ffc04aafbf624bd130516cc1d195626a,05549,sao paulo,SP
545b3f9dcf5aebe2020cbdcc23c06101,9dfffbf5ae6ed8a0ba6958a4adb29c8b,95520,osorio,RS
548a7bd3843a197ef34e074a2d53ed06,ffd4cecb7511e2c62b91b165773dc890,08540,ferraz de vasconcelos,SP
54b10e6a0f0385f3d3dd3e6f126043da,2efe3435802972b0525951a5bb2201a2,13416,piracicaba,SP
54b25e37167d27e20dfd4dddfbf49faf,b038eb2707016c0d3eddb7da58778f57,15400,olimpia,SP
54c1128e63b28664c615c1b7f33636bc,68acf3bb5e9e6929e6de64a0d88b7c25,51021,recife,PE
54ce9e1a605daf6be9a7c6212c9f4223,e41193588c849790e4c162a04e7d4d69,78030,cuiaba,MT
54dcf06632be05abeb6ed726b761c022,297fba4fefb787db6b29178b7622e0a4,08710,mogi das cruzes,SP
54de4cb60651cd1a662722a1d14702b6,80b2bcd23e7eea7b730b197a325eeb82,09635,sao bernardo do campo,SP
54efba24ef631ff2c2088f8320499ea5,3ad8facb6eae216562fa5b74a17a6e9e,14790,guaira,SP
55131aa3ad93e5d6765635d785ac5de3,632c2604beb80a439c9ac165bbe3c5e8,35359,vermelho novo,MG
5524a27b081b2e80b7c3efac832e4db9,189083a27b0603ef266e08de7abaf159,06540,santana de parnaiba,SP
55260d8284b7fcb8890f0c0ff1135bc1,c4a7383de0a165092b86ba87260441df,01551,sao paulo,SP
555b1e44ad963442f965bb44230728ac,343c00dffa1889d2e1c3979922c58de3,14706,bebedouro,SP
555d18cdb92307f6fc7046a3579bc675,5a47d7090e95d17293b69b047b39e7f1,09185,santo andre,SP
55883315bfdf93b29586555bf619e117,f86def7712b8dd86f8240501cbeefad0,20541,rio de janeiro,RJ
5591b3fe076ec3128473fa2a8e486aa0,47bec8efeaa6d0d1a2f3140f1b93db84,07600,mairipora,SP
55a8e20a0cd1dff15232a9a6cb339e58,0f7401a91fd492f6ba9c998ecbdde763,26175,belford roxo,RJ
55be5653a69f4551dae9951e54acf572,0921f17ea370fa9de5ff832bf9cad923,05847,sao paulo,SP
55c9dad94ec1a2ba57998bdb376c230a,ba84da8c159659f116329563a0a981dd,25635,petropolis,RJ
56005e0bc41d31584c17a913251a676f,e4c924c0ffcda70cb5210f7c9a5cddb0,90010,porto alegre,RS
560c13ab2e56044eec5b75a29e759272,1c3c50eaa30aa34ec0e5e2c18891f30b,76850,guajara-mirim,RO
562ea8b679af1969a0e3d27c05f92c1f,a6265689e0fbb956cc520c1ea9f5e34f,09121,santo andre,SP
5630883ca2aac86a5b62bc57aacd1e5a,db0d96fedcbc47b0dd1fcab954946d2e,33350,sao jose da lapa,MG
563e9c2a3c5061cdbdf8cb6f828cd165,d0a6b16b246f9250bfef28b28e6eb166,11446,guaruja,SP
564447d751c0885e95f8e3d9c97466d6,eb8dac39e829afc6644fb6b94a1999c0,85914,toledo,PR
566782b45e70b898cfccd745e3fa1223,1fe8fcbefc8f04ba316f4afd0b034a67,03357,sao paulo,SP
5686c502f1da3eb97a6b7624efcbee25,f7418da0b5217827ec706c9c0cd8a886,98600,tres passos,RS
56993e1faa560e969e0ba199573545f6,a01bba36c189d1da1a4ad875bf587a35,15400,olimpia,SP
56c4226c4e5c136eefa7fa8e992c1875,699a6be6e54f898ba87579934d25863a,37701,pocos de caldas,MG
56db29d910656521640dd459604f55eb,239cb3a266040f65b1bc755f18325ee8,29780,sao gabriel da palha,ES
56df129e93c8aa3737ae0ddf7d837459,0c6adab7ffd144f49033bd18fc6f57fd,37200,lavras,MG
56e7dc9ec7db12bd7cea05083b896a5c,8c574ea08b51aa43c0e858f18ed41029,04675,sao paulo,SP
56fa5b86733fcb9203489a4b36c6c73f,1c4ad540c8c5c36be4a8b8ec08f79638,24736,sao goncalo,RJ
5720a15d022c09d2634c71c80c8d4102,9f302d00dd3e18ed3745778184b4f0fe,67013,ananindeua,PA
57259f6fc3d369e2a9d3c135fc65935e,b01ee85b99adba20a7e9255812b1dc0e,03711,sao paulo,SP
5726ad0e49501515e2b0553e11fb26bb,8bc13a498ce916dd5717c130d45781eb,18705,avare,SP
572791c601e0c0a2331c6a900425d3f1,446480ca430fd34b345ae78cb641b30b,07132,guarulhos,SP
5747a693dfadf504e1d46b358e2a9bb6,177cbe452bd4fa1a0873f4e6ee7be69e,24426,sao goncalo,RJ
576780ffb54b45ed38f27fb4349de91c,775562f9ac3ff98e81ecb9d35ba922d0,01222,sao paulo,SP
576908744ae56c9cf061c40a434e2a24,7af7a47d87d53e6db00e70790bba0370,66093,belem,PA
57cffec2e5c21ad9bee83cc699bfc9b0,2ca298adaa0c377d5450bb1558b40e27,37701,pocos de caldas,MG
57d8a458d7250607de1fe62759c5e298,14fd9bce52113dc9c4c85bb257bc1a31,08576,itaquaquecetuba,SP
57e35c7eed060b1d17f1ab92d9c856df,9e174aadbc877e3c42ca03babfd157f8,81110,curitiba,PR
5806d419ee655f54db1c5500c3d76a27,549b512b13080b9ae841abd3d53db1bb,75906,rio verde,GO
58299a6c7b64a6a0fa2f6f5d463fe108,84dd01d73291594aae23316af3ef403b,31515,belo horizonte,MG
5859cd71917f97747721166e9289fe6e,053e68c25ace8722da8c06b60e4fa769,65076,sao luis,MA
588a5d3db1fe51651fc39b75934e299b,c88bf24916b70d5c2df7616e534861e4,88509,lages,SC
