seller_id,seller_zip_code_prefix,seller_city,seller_state
7178f9f4dd81dcef02f62acdf8151e01,89560,videira,SC
718539d38d07dd351c76db862760e2e2,13088,campinas,SP
7210cd29727d674c00741e5e387b3ccd,03279,sao paulo,SP
72146da5774cabf2632faedcae097a76,85960,marechal candido rondon,PR
7238f877570096ae403c51898fa64566,06519,santana de parnaiba,SP
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP
7299e27ed73d2ad986de7f7c77d919fa,38440,araguari,MG
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP
729f06993dac8e860d4f02d7088ca48a,13481,limeira,SP
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP
7315baebc0572ff220d226283dc66728,13560,sao carlos,SP
73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,SP
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR
74c7dec0a384d8a05950e629bd23bde9,13845,mogi guacu,SP
750303a20e9c56b2a6bc45cdce0b897d,74333,goiania,GO
75d34ebb1bd0bd7dde40dd507b8169c3,41820,salvador,BA
7681ef142fd2c19048da7430856b5588,07074,guarulhos,SP
768de2a4fc06aacecb9a586ccc30746a,70645,brasilia,DF
76d5af76d0271110f9af36c92573f765,03194,sao paulo,SP
76d64c4aca3a7baf218bf93ef7fa768d,80215,curitiba,PR
76ea5315acb3f5f7ade3cd261faf922a,04213,sao paulo,SP
7722b1df1b0e383e000397b2c11e3e19,09715,sao bernardo do campo,SP
77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR
77dcbb67ccb3659bd58eaf5661560a30,95900,lajeado,RS
784ba75dd9d20200c4caed3d7a77141a,01040,sao paulo,SP
78a4d36f65a019172c6154468831a69f,17018,bauru,SP
78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,SP
79565f7d5603b24ddf07ade262547f2f,14804,araraquara,SP
79ebd9a61bac3eaf882805ed4ecfa12a,85802,cascavel,PR
79ed755314cfe6df0daef2c6cd3022cd,13503,rio claro,SP
7a241947449cc45dbfda4f9d0798d9d0,37590,jacutinga,MG
7a425d299613df3e613bcf9d2eaf5c49,22790,rio de janeiro,RJ
7a67c85e85bb2ce8582c35f2203ad736,03426,sao paulo,SP
7aa4334be125fcdd2ba64b3180029f14,18500,laranjal paulista,SP
7aa538dd6e114e503a2e6154ea352253,15807,catanduva,SP
7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP
7ad41305e96a6cab8294cd65891e9a86,28810,rio bonito,SP
7adbd3210a7b3cc2235e225eef33574d,02544,sao paulo,SP
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP
7b07b3c7487f0ea825fc6df75abd658b,02016,sao paulo,SP
7b0df942f46435babab05d49b744b2c4,12924,braganca paulista,SP
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP
7d76b645482be4a332374e8223836592,01511,sao paulo,SP
7ddcbb64b5bc1ef36ca8c151f6ec77df,04403,sao paulo,SP
7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,franca,SP
7e3f87d16fb353f408d467e74fbd8014,04809,sao paulo,SP
7e93a43ef30c4f03f38b393420bc753a,06429,barueri,SP
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG
7f7b8245c336066a1f9933c359f11d77,13800,mogi mirim,SP
7fc87cc3e89b3d1d5cabdca32f8485aa,07123,guarulhos,SP
7fe21dd00d2f4943ae09525efa2fd674,20551,rio de janeiro,RJ
8090490573c6c0aa343a7231ebcb8c86,04130,sao paulo - sp,SP
80e6699fe29150b372a0c8a1ebf7dcc8,83323,pinhais,PR
813348c996469b40f2e028d5429d3495,13206,jundiai,SP
8160255418d5aaa7dbdc9f4c64ebda44,14940,ibitinga,SP
818d28f936e791926d33bcb6ee94ef79,04141,sao paulo,SP
81a1104df0f08b59c68aa5b03cfe398e,83020,sao jose dos pinhais,PR
821fb029fc6e495ca4f08a35d51e53a5,02030,sao paulo,SP
822166ed1e47908f7cfb49946d03c726,25803,tres rios,RJ
822bad9bc42b51213ba522fe87b7ab5d,88330,balneario camboriu,SC
827f8f69dfa529c561901c4f2e0f332f,81880,curitiba,PR
82e0a475a88cc9595229d8029273f045,03417,sao paulo,SP
834f8533b2ecb6598dd004ff3de7203a,05181,sao paulo,SP
835f0f7810c76831d6c7d24c7a646d4d,08030,sao paulo,SP
83b08de96980757220871b31bf6cffca,21820,rio de janeiro,RJ
83deb69e889cf80f82be1dc6d5f2d486,88056,florianopolis,SC
85044848b1b767db2a4a58526adef4b4,06018,osasco,SP
850913d59ce317156b00f3705f1c3edb,12942,atibaia,SP
850f4f8af5ea87287ac68de36e29107f,04367,sao paulo,SP
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP
85cc55e048b6bcc90c75afe7f0e72f72,27345,barra mansa,RJ
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG
863d2ebcd347ce4922de7a0f9a5581d6,21041,rio de janeiro,RJ
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS
876182d1918783bbe15233febfbd4926,04208,sao paulo,SP
87d30a6a0cbf89356e49324971ab1d24,02036,sao paulo,SP
87d3c3aeb3ead335511b3ce315eb341e,03059,sao paulo,SP
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP
891071be6ba827b591264c90c2ae8a63,03872,sao paulo,SP
8931a84a914b3fe9b1ddaa4d704947ca,08410,sao paulo,SP
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP
89de2d6f23e9746ff309705b23581faa,86060,londrina,PR
8a130737016f838139d31878787a39c9,03187,sao paulo,SP
8a32e327fe2c1b3511609d81aaf9f042,02443,sao paulo,SP
8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP
8ab42aa58097fd4668d60cc648225d5f,74150,goiania,GO
8ae520247981aa06bc94abddf5f46d34,88370,navegantes,SC
8b28d096634035667e8263d57ba3368c,12243,sao jose dos campos,SP
8b321bb669392f5163d04c59e235e066,01212,sao paulo,SP
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,PR
8b9d6eec4a7eb7d0f9d579ce0b38324d,26562,mesquita,RJ
8bb48dc19fccaa8613b6229bf7f452a2,19803,assis,SP
8bd0f31cf0a614c658f6763bd02dea69,01222,sao paulo,SP
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC
8cc6a0e5738e61a87b03c78b2ba9db4b,37795,andradas,MG
8d92f3ea807b89465643c219455e7369,03052,sao paulo,SP
8d956fec2e4337affcb520f56fd8cbfd,09780,sao bernardo do campo,SP
8def3db7f272735afb2ecd03aeca09a7,28035,rio de janeiro,RJ
8e29d051f810eb22959ede205b462b9f,15131,mirassol,SP
8e6cc767478edae941d9bd9eb778d77a,38442,araguari,MG
8e6d7754bc7e0f22c96d255ebda59eba,12233,sao jose dos campos,SP
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,RJ
8f119a0aee85c0c8fc534629734e94fd,06440,barueri,SP
8f2b51a30523cdecddc2f179f351c7d6,04833,sao paulo,SP
8f2ce03f928b567e3d56181ae20ae952,05141,pirituba,SP
8fb791022c1fc8909664f48ab7dc636d,03976,sao paulo,SP
900ba814c251a692506d7834c1218441,13328,salto,SP
903037660cf848a717166eb7a06d616e,05734,sao paulo,SP
9140bd1d9de28b197dce077bdd687438,13900,amparo,SP
916c9de0b5ad957346eeeb12f332687e,80240,curitiba,PR
91f848e9f4be368f4318775aac733370,03029,sao paulo,SP
92c8bc6e8f925792247656fed09aad65,03384,sao paulo,SP
92eb0f42c21942b6552362b9b114707d,03504,sao paulo,SP
93dc87703c046b603023e75222018b45,30315,belo horizonte,MG
94144541854e298c2d976cb893b81343,94451,viamao,RS
951e8cef368f09bb3f3d03c00ca4702c,14940,ibitinga,SP
955fee9216a65b617aa5c0531780ce60,04782,sao paulo,SP
95b293867b5862941c9cd74f756a3c68,08223,sao paulo,SP
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG
960945e1a9535cbc0cd6ddd35fbe7ae8,08290,sao paulo,SP
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR
9646c3513289980f17226a2fc4720dbd,12215,sao jose dos campos,SP
96493fab2fbb13a14d0c0e8772eef5c3,05537,sao paulo,SP
966cb4760537b1404caedd472cc610a5,09920,diadema,SP
9674754b5a0cb32b638cec001178f799,04438,sao paulo,SP
96804ea39d96eb908e7c3afdb671bb9e,38950,ibia,MG
972d0f9cf61b499a4812cf0bfa3ad3c4,88359,brusque,SC
974cf2cb8f4b7add98709c30df02fe10,14802,araraquara,SP
985c92cc412091f8529c12d7f23d3fef,36300,sao joao del rei,MG
98dac6635aee4995d501a3972e047414,02030,sao paulo,SP
994f04b3718c2bab35c2adfa8afecd2a,13912,jaguariuna,SP
99eaacc9e6046db1c82b163c5f84869f,14400,franca,SP
9a03a4e9eb0b947652fae4f6121a3f5e,15805,catanduva,SP
9a84ba99f5367fdbd4598363496f1ea2,72801,luziania,GO
9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG
9add47bf45ce8e8c7db6b9cf670b1e09,83830,fazenda rio grande,PR
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP
9baf5cb77970f539089d09a38bcec5c3,13330,indaiatuba,SP
9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,SP
9c3c24eca51c52b91c1de727d2a2ae06,95020,caxias do sul,RS
9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP
9d5a9018aee56acb367ba9c3f05d1d6a,74930,aparecida de goiania,GO
9da1ca0bef29ee170e541927a5aeabdc,15500,votuporanga,SP
9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,PR
9de4643a8dbde634fe55621059d92273,89225,joinville,SC
9e6229250fedbe05838fef417b74e7fb,16800,mirandopolis,SP
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP
9f505651f4a6abe901a56cdc21508025,04102,sao paulo,SP
a06c8ff043abea0528ee44171e2140a2,35501,divinopolis,MG
a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG
a1544b9ea0b2390e020537d4daa89049,13211,jundiai,SP
a17f621c590ea0fab3d5d883e1630ec6,18055,sorocaba,SP
a218df5c097b0ca409cfaac1488cc7f6,14806,araraquara,SP
a2e874074c877c5a05abae80ad6e488f,15070,sao jose do rio preto,SP
a3a38f4affed601eb87a97788c949667,89204,joinville,SC
a3dd39f583bc80bd8c5901c95878921e,41342,salvador,BA
a3e9a2c700480d9bb01fba070ba80a0e,14940,ibitinga,SP
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,PR
a414555ce331b8c8aea4a9cb8395194d,03638,sao paulo,SP
a416b6a846a11724393025641d4edd5e,03702,sao paulo,SP
a425f92c199eb576938df686728acd20,81050,curitiba,PR
a478c7961d6a992065b24e63b366f90b,89036,blumenau,SC
a49928bcdf77c55c6d6e05e09a9b4ca5,03017,sao paulo,SP
a4b8d97cd5d3674eeff96abc99d8ed67,13177,sumare,SP
a4fc6eadaff1576af888509a53420f6a,09561,sao caetano do sul,SP
a5259c149128e82c9d6d46e0c1c812bb,76900,ji parana,RO
a5a1bfcf728ab0e19182959cf0771ee4,13960,socorro,SP
a5cba26a62b8b4d0145b68b841e62e7f,87303,campo mourao,PR
a673821011d0cec28146ea42f5ab767f,03809,sao paulo,SP
a7a9b880c49781da66651ccf4ba9ac38,13530,itirapina,SP
a7d0f8dd44f57ef6de7f7f02e3d82630,03225,sao paulo,SP
a7f13822ceb966b076af67121f87b063,08577,itaquaquecetuba,SP
a888faf2d1baececa6baf9c3d603ee1f,87502,umuarama,PR
aac29b1b99776be73c3049939652091d,38408,uberlandia,MG
aac51c486b672a9850d59f3e84b1cf88,02752,sao paulo,SP
aae3bfea055532c57fb453ed3ec80b30,09271,santo andre,SP
aaed1309374718fdd995ee4c58c9dfcd,89120,timbo,SC
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC
ab3e0c171fe84a7ba7de130f19cfb485,86690,colorado,PR
aba1721a889e04decc910aa13b768ef4,05729,sao paulo,SP
abe42c5d03695b4257b5c6cbf4e6784e,21235,rio de janeiro,RJ
ac3508719a1d8f5b7614b798f70af136,92030,canoas,RS
acce39e832338debb07b02385cde5967,32110,contagem,MG
aced59e9b31ef866a94f9e7f29d8d418,03306,sao paulo,SP
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS
ad273c9eb54ecb4532de4bf75bae9e4e,80420,curitiba,PR
ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,MG
ad97a199236354e53fcd91a5a913e9a2,88350,brusque,SC
adbc26658d6c7b4b6219f9d934598091,81770,curitiba,PR
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR
afe0067131b73e40875c9b6c10bd2e21,35590,lagoa da prata,MG
b127efdabeffb5d559349c7b172eb75d,04308,sao paulo,SP
b17b679f4f5ce2e03ce6968c62648246,14090,ribeirao preto,SP
b18dc380845b24038cfc48006478f099,09951,diadema,SP
b19f3ca2ea475913750f25a5c37c8d8f,35501,divinopolis,MG
b1a81260566c1bac3114a6d124413f27,99500,carazinho,RS
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS
b1fc4f64df5a0e8b6913ab38803c57a9,24440,sao goncalo,RJ
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS
b248792ac0b60ec3f93d80af1b4fae47,09560,sao caetano do sul,SP
b2a6d334e2833acea353624840e25a0e,04133,sao paulo,SP
b2ac621f0d0322434d04a12b078b9369,80220,curitiba,PR
b2ba3715d723d245138f291a6fe42594,03470,sao paulo,SP
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP
b33e7c55446eabf8fe1a42d037ac7d6d,14850,pradopolis,SP
b347677812ea483b0f528eaf8cbc09b7,82540,curitiba,PR
b372ee768ed69e46ca8cdbd267aa7a38,15013,sao jose do rio preto,SP
b39d7fe263ef469605dbb32608aee0af,14940,ibitinga,SP
b3b17aab11f273023a5f22ca52e1eb70,86065,londrina,PR
b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO
b416191c9813d821a295cfabafff4161,14407,franca,SP
b45d7ebfb7378630f1bcd74b6ff86ff7,30285,belo horizonte,MG
b494891378bd8f4560abe576c52deacd,04160,sao paulo,SP
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP
b4a476fbd28de64b1e347abf9089366a,06653,itapevi,SP
b4f8921fcc4ff77b66bea6dda43dcd51,95034,caxias do sul,RS
b4ffb71f0cb1b1c3d63fad021ecf93e1,03880,sao paulo,SP
b561927807645834b59ef0d16ba55a24,02955,sao paulo,SP
b56906f7fd1696e043f1bcce164c487b,19830,echapora,SP
b67d6c666e8dce1d078c882825e12704,03641,sao paulo,SP
b6d44737c043328708f6749c2dbe50bd,09230,santo andre,SP
b6e1504972665f739dec4facb9943775,13405,piracicaba,SP
b74d1c09cb380e1d03a6f859c6f4224b,20061,rio de janeiro,RJ
b76dba6c951ab00dc4edf0a1aa88037e,03237,sao paulo,SP
b8555308bfdb4ca1ed54325a58da9a97,09751,sao bernardo do campo,SP
b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,SC
b8bc237ba3788b23da09c0f1f3a3288c,88303,itajai,SC
b92e3c8f9738272ff7c59e111e108d7c,36502,uba,MG
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ
ba143b05f0110f0dc71ad71b4466ce92,02274,sao paulo,SP
ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG
ba90964cff9b9e0e6f32b23b82465f7b,07140,guarulhos,SP
bacb1f0ed56ad24198f5810d2b3fe9a5,12328,jacarei,SP
bb5bd94c8f59cc050072d2930c869cac,05008,sao paulo,SP
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ
bba3293d6f5d5af2f415e004e8b93ae3,04726,sao paulo,SP
bbad7e518d7af88a0897397ffdca1979,01512,sao paulo,SP
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,SP
bc503e244f187939d10c92a5c8e378ce,16200,birigui,SP
bcc9dd23e2a8bd8267cf92b19304a1b9,14940,ibitinga,SP
bd0389da23d89b726abf911cccc54596,71691,brasilia,DF
bd23da7354813347129d751591d1a6e2,03971,sao paulo,SP
bd4431c1a8dfa744b59e1e2a8bc99b9e,20761,rio de janeiro,RJ
bd4ff04377f974574f7f0bf9d6ce7dde,17370,santa maria da serra,SP
bdf0d02d36a1d839d0c39c4a887cdd49,16200,birigui,SP
be7a093e5b4d147b36b72bb1f9e415e5,85900,toledo,PR
be8e909810184b9b19e886129149d8e5,13418,piracicaba,SP
be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,SC
beadbee30901a7f61d031b6b686095ad,07097,guarulhos,SP
bf100ecb7997df312b285358fb32f92c,83070,sao jose dos pinhais,PR
bf3c6d2a28b2b5501e6c15448982dcc9,04180,sao paulo,SP
bf84056e679dbe9c69929847a40e338f,02537,sao paulo,SP
bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,SP
c003204e1ab016dfa150abc119207b24,07790,cajamar,SP
c0563dd588b775f2e37747ef6ad6c92c,09220,santo andre,SP
c0e6839516f5398edc34adf5f1d53d1a,11430,guaruja,SP
c0f783394e37cd9c9d7f5f81141450fa,13416,piracicaba,SP
c1f12f926d0ba950578b4fa41115cbb6,04317,sao paulo,SP
c24173065483e421f9e5e7f599de101d,03548,sao paulo,SP
c26a2be5b53b7db6b276280da212a779,28630,nova friburgo,RJ
c26ba52cf8d2f34915f2f6b7ffa0a3f3,21510,rio de janeiro,RJ
c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC
c35affa65afd250151285c5917fc1c8a,08050,sao paluo,SP
c3867b4666c7d76867627c2f7fb22e21,14580,guara,SP
c394e193cda3b4225ff2094d32184849,04104,sao paulo,SP
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR
c3fe93ba3085f92855c97e57f38c8c05,81510,curitiba,PR
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,SP
c510bc1718f0f2961eaa42a23330681a,13330,indaiatuba,SP
c60b801f2d52c7f7f91de00870882a75,07174,guarulhos,SP
c6381d2d013342748761e906d45aff76,93180,portao,RS
c68fb906c8f4b4b946d8386bfa6e5467,14870,jaboticabal,SP
c6a7539d424a8402232c2228d7a03c5e,03191,sao paulo,SP
c6bda72e4dbf5c5866b13cb1810c6d03,03087,sao paulo,SP
c70a353f02429c00775a46a75fb787da,08275,sao paulo,SP
c70c1b0d8ca86052f45a432a38b73958,13186,hortolandia,SP
c731d18cea9bf687ffee82a241c25b11,89701,concordia,SC
c8025364abeecb115431bf95c11a747f,90630,porto alegre,RS
c826c40d7b19f62a09e2d7c5e7295ee2,07133,guarulhos,SP
c8417879a15366a17c30af34c798c332,04445,sao paulo,SP
c8467937e403e76a8ee9f0ab13f6f5ef,37704,pocos de caldas,MG
c847e075301870dd144a116762eaff9a,38022,uberaba,MG
c864036feaab8c1659f65ea4faebe1da,83605,campo largo,PR
c878515173c84a492ebe50d6b493230b,85880,itaipulandia,PR
c8b0e2b0a7095e5d8219575d5e7e1181,08598,itaquaquecetuba,SP
c9c7905cffc4ef9ff9f113554423e671,06871,itapecerica da serra,SP
ca3bd7cd9f149df75950150d010fe4a2,04361,sao paulo,SP
cab85505710c7cb9b720bceb52b01cee,02252,sao paulo,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,SP
cb32766839f443db85c82a43c4a6c19e,13506,rio claro,SP
cb3dd9ce66268c7a3ca7241ac70ab58c,03028,sao paulo,SP
cb810bd318f51b3dc3c753944d61a1fa,24240,niteroi,RJ
cb9fb4ca75d7ba8437480e8dde64fe98,03551,sao paulo,SP
cbd996ad3c1b7dc71fd0e5f5df9087e2,15081,sao jose do rio preto,SP
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR
cc419e0650a3c5ba77189a1882b7556a,09015,santo andre,SP
cca3071e3e9bb7d12640c9fbe2301306,14940,ibitinga,SP
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR
cce6ab8d1682639fe45ab70234f1665f,81020,curitiba,SP
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP
ce248b21cb2adc36282ede306b7660e5,89251,jaragua do sul,SC
ce27a3cc3c8cc1ea79d11e561e9bebb6,03006,sao paulo,SP
ce616e1913288884e7742faac9d981db,06711,cotia,SP
ce69a8021d18961dd2a40269b7c2c293,81070,curitiba,PR
ce7d1888639e6fb06b2749cbfdac1ff7,37443,baependi,MG
ceaec5548eefc6e23e6607c5435102e7,03821,sao paulo,SP
cee48807215b30a12ca2ca10ffb5f250,11431,guaruja,SP
cfa5ab0e4d3fc212fd0b3410e7081c62,36500,uba,MG
cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP
d03698c2efd04a549382afa6623e27fb,45658,ilheus,BA
d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ
d06d019f72a04e5497a0b64190af170c,06703,cotia,SP
d12c926d74ceff0a90a21184466ce161,02634,sao paulo,SP
d13e50eaa47b4cbe9eb81465865d8cfc,09210,santo andre,SP
d17f467e4bf608a510c20d82f4ba3b6b,95098,caxias do sul,RS
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP
d1c281d3ae149232351cd8c8cc885f0d,14940,ibitinga,SP
d1ef48b38baca7e831711c4a0aeb398f,86800,apucarana,PR
d20b021d3efdf267a402c402a48ea64b,14940,ibitinga,SP
d23019c84ffae2d5ef2270367b8605fc,86073,londrina,PR
d2374cbcbb3ca4ab1086534108cc3ab7,14940,ibitinga,SP
d2e753bb80b7d4faa77483ed00edc8ca,45810,porto seguro,BA
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG
d4910f1cdcfdabd48d6b316e395d4a23,09190,santo andre,SP
d4e12e7884759a14fa0f5f896c791cae,02242,sao paulo,SP
d4e4b5192cba4e0e66eb12a9d347239d,85904,toledo,PR
d4ffeb15b67e81ff9af2b4252d99fb7e,12943,atibaia,SP
d50d79cb34e38265a8649c383dcffd48,08290,sao paulo,SP
d51e0a403fe2e689ece6c73359d96e12,17580,pompeia,SP
d566c37fa119d5e66c4e9052e83ee4ea,04131,sao paulo,SP
d57e18d5f73c7ccb7f7339b61166898d,03613,sao paulo,SP
d594982fd877af63ace38ea1fca27c76,01031,sao paulo,SP
d5ba419e26d246a0719437cf37d9b46d,03437,sao paulo,SP
d650b663c3b5f6fb392b6326366efa9a,06713,cotia,SP
d66c11a9572221d92fbb8c4897db5f9b,20770,rio de janeiro,RJ
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP
d6b1ce66b035a475f00c017792ff9769,13327,salto,SP
d8cf3b6a2151949f930d0252b180ec42,87160,mandaguacu,PR
d91fb3b7d041e83b64a00a3edfb37e4f,11704,praia grande,SP
d921b68bf747894be13a97ae52b0f386,35570,formiga,MG
d9442042130b7fe579d1295f9f4a248f,03550,sao paulo,SP
d94a40fd42351c259927028d163af842,37443,baependi,MG
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,apucarana,PR
d97df38225e5abadaff1e72cb72b823c,09560,sao caetano do sul,SP
d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS
d9a84e1403de8da0c3aa531d6d108ba6,03562,sao paulo,SP
d9bd94811c3338dceb4181f3dbc0c73e,04186,sao paulo,SP
d9d43faf741ceaa8da52fdbb81d9e0e3,36010,juiz de fora,SP
d9e8c084b68fe958861d8f2c21202e6b,05528,sao paulo,SP
da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP
db4350fd57ae30082dec7acbaacc17f9,03126,sao paulo,SP
dbb9b48c841a0e39e21f98e1a6b2ec3e,03929,sao paulo,SP
dbc22125167c298ef99da25668e1011f,37564,borda da mata,MG
dbd66278cbfe1aa1000f90a217ca4695,05588,sao paulo,SP
dc317f341ab0e22f39acbd9dbf9b4a1f,94910,cachoeirinha,RS
dc4a0fc896dc34b0d5bfec8438291c80,14940,ibitinga,SP
dc8798cbf453b7e0f98745e396cc5616,05455,sao paulo,SP
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG
dd533b429f380718b70ad9922c294bae,14781,barretos,SP
dd55f1bb788714a40e7954c3be6df745,01021,sao paulo,SP
dd7ddc04e1b6c2c614352b383efe2d36,03471,sao paulo,SP
dd8a29ce82d5c705ba932d81494600a5,08220,sao paulo,SP
de0c78824586e9a5f5f04fd84e25df39,06730,vargem grande paulista,SP
de23c3b98a88888289c6f5cc1209054a,05530,sao paulo,SP
de722cd6dad950a92b7d4f82673f8833,51250,recife,PE
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR
df56d7b40d437f88407c5f78b63bc328,85812,cascavel,PR
dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,SC
e06f09ec0a4aca210779cf1cfc63cf19,04773,sao paulo,SP
e0eabded302882513ced4ea3eb0c7059,13023,campinas,SP
e21a1e8be4715b0fcfd5385643bc49c4,88715,jaguaruna,SC
e24d3429d294b2eb200b064ebb035879,03514,sao paulo,SP
e24fc9fcd865784fb25705606fe3dfe7,12913,braganca paulista,SP
e256a62e0ac58c0edfba09966142d561,81320,curitiba,PR
e26901d5ab434ce92fd9b5c256820a4e,09350,maua,SP
e2a1ac9bf33e5549a2a4f834e70df2f8,01210,sao paulo,SP
e2c92f9c1c7746d899d18f2e158bbff7,15054,sao jose do rio preto,SP
e333046ce6517bd8bb510291d44f0130,18950,ipaussu,SP
e3a386fc36e22064434e1fa256f6a9fa,13165,engenheiro coelho,SP
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP
e504a4e2efaa45cbff7e268a2c58c956,13520,sao pedro,SP
e5475dcab1e07b63d7f6e902d8f5eda8,09921,diadema,SP
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,SP
e5a38146df062edaf55c38afa99e42dc,01233,sao paulo,SP
e62b2d6ac10570a035a30bafcf01d263,05767,sao paulo,SP
e63e8bfa530fb16910dd6956e592bb81,07160,guarulhos,SP
e70053bf73d1b5863932e53a9fa47496,05059,sao paulo,SP
e7df4cd29ab5abab70fb0783ddb53987,04122,sao paulo,SP
e83c76265fc54bf41eac728805e4da77,16074,aracatuba,SP
e84ad2127668df3aafc6b73531a0beb8,04613,sao paulo,SP
e882b2a25a10b9c057cc49695f222c19,25963,teresopolis,RJ
e8b3a3a38279a82f0e5d006d5e5b7d2c,87230,jussara,PR
e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,SP
e8f6dc8e6a1dcde89d20e3995c8d90b3,03476,sao paulo,SP
e96498ed8daaa3e9c23f7a62da76591c,05373,sao paulo,SP
e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP
e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR
